"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.628977473E2,8.316915237E0,1.762129071E1,-8.687857336E-1
3.629077443E2,6.803525434E0,1.566309327E1,-9.481324500E-1
3.629177403E2,3.703125288E0,1.311522753E1,-1.520348575E0
3.629277372E2,3.303574517E0,1.083743297E1,-1.734428004E0
3.629377333E2,5.930304002E0,8.811208443E0,-4.758295260E-1
3.629477303E2,8.946873786E0,8.806230124E0,5.473449203E-1
3.629577273E2,8.846740218E0,7.785871112E0,-1.442022198E0
3.629677233E2,7.931569108E0,5.346201072E0,-3.460085769E0
3.629777203E2,6.561808555E0,3.261285115E0,-4.345672892E0
3.629877163E2,3.664728377E0,3.007844569E0,-2.794862078E0
3.629977133E2,7.496273723E-1,2.412910842E0,-1.505736968E0
3.630077103E2,-6.745432761E-1,1.605455968E0,-7.850652999E-1
3.630177063E2,-1.942794411E0,1.064285635E0,-8.060445249E-2
3.630277033E2,-3.027483028E0,-1.496875513E-1,7.641176498E-1
3.630376993E2,-3.566525559E0,-1.729125749E0,2.080818813E0
3.630476963E2,-4.036761566E0,-3.480301348E0,3.363802593E0
3.630576933E2,-4.238955944E0,-4.986883239E0,3.843104707E0
3.630676892E2,-4.341351800E0,-6.296433257E0,3.444722210E0
3.630776863E2,-4.229381713E0,-7.264087222E0,2.541863582E0
3.630876823E2,-4.111233459E0,-7.976005608E0,1.694812533E0
3.630976793E2,-4.305478840E0,-8.777161276E0,1.285944809E0
3.631076763E2,-4.530683766E0,-9.563640432E0,1.402204998E0
3.631176723E2,-5.048915180E0,-1.022419103E1,2.048524057E0
3.631276693E2,-5.783453520E0,-1.082527076E1,2.715242296E0
3.631376653E2,-6.818384963E0,-1.143794670E1,3.307738904E0
3.631476623E2,-8.178181275E0,-1.186798134E1,3.179494262E0
3.631576593E2,-9.213630781E0,-1.179082499E1,2.270935183E0
3.631676553E2,-9.771268044E0,-1.120665891E1,1.015150385E0
3.631776523E2,-9.831780878E0,-1.014295566E1,2.764919875E-1
3.631876483E2,-9.120447214E0,-8.827259635E0,4.326898287E-1
3.631976453E2,-8.221251866E0,-7.080547215E0,1.070083149E0
3.632076422E2,-8.072264811E0,-5.085755562E0,1.409556702E0
3.632176383E2,-8.203015569E0,-2.326093723E0,1.328308471E0
3.632276353E2,-7.664001689E0,2.157003940E0,1.342856929E0
3.632376313E2,-4.236948595E0,9.591429325E0,2.534374468E0
3.632476283E2,7.526550021E0,1.916996437E1,6.521362195E0
3.632576253E2,2.580693420E1,2.848872458E1,6.989972091E0
3.632676213E2,2.047595519E1,2.825302566E1,-5.982295690E0
3.632776183E2,6.178018370E0,1.908147962E1,-9.219938173E0
3.632876143E2,3.861241016E0,1.191115835E1,-1.645522259E0
3.632976113E2,-4.927349228E-1,7.943583966E0,2.491758791E0
3.633076083E2,-3.795687589E0,8.099014068E0,3.574970693E0
3.633176043E2,-3.044574439E0,1.015920975E1,2.630934802E0
3.633276013E2,-1.238735560E-1,9.827162747E0,1.292169755E0
3.633375973E2,2.634551598E0,8.697091843E0,-3.974089354E-1
3.633475942E2,4.819334490E0,5.940041955E0,-3.259197074E-1
3.633575913E2,6.052050633E0,2.946866881E0,-9.249792302E-1
3.633675873E2,6.143877062E0,-1.106363368E-1,-1.686872014E0
3.633775843E2,4.782447330E0,-2.612604951E0,-1.349566024E0
3.633875813E2,3.218398419E0,-4.122943677E0,-9.759938478E-1
3.633975773E2,1.909600937E0,-4.513505523E0,-7.507789814E-1
3.634075743E2,6.609254032E-1,-5.221052531E0,-1.128564661E0
3.634175703E2,-1.406161809E-1,-5.941151757E0,-1.783573852E0
3.634275673E2,-6.694646770E-1,-6.848157815E0,-1.796590338E0
3.634375643E2,-8.734456721E-1,-7.789063107E0,-1.744349560E0
3.634475603E2,-1.433427960E0,-8.930218577E0,-1.596561769E0
3.634575573E2,-2.067678950E0,-1.014735745E1,-9.219223058E-1
3.634675533E2,-2.400822600E0,-1.135678150E1,-6.726636887E-3
3.634775503E2,-2.521387802E0,-1.266682093E1,5.664805913E-1
3.634875472E2,-2.625336386E0,-1.372434367E1,6.773204112E-1
3.634975433E2,-2.365360699E0,-1.414478187E1,5.016840863E-1
3.635075403E2,-1.874042849E0,-1.358818307E1,1.319114310E-1
3.635175363E2,-1.270031320E0,-1.214745954E1,2.849880284E-1
3.635275333E2,-9.610284841E-1,-1.025904043E1,6.999883121E-1
3.635375303E2,-9.846307701E-1,-8.983517118E0,6.592595315E-1
3.635475263E2,-7.568326038E-1,-8.016775904E0,3.328632760E-1
3.635575233E2,-3.297163045E-1,-7.040563955E0,2.403989160E-1
3.635675193E2,2.204856384E-1,-5.953342032E0,7.634440506E-1
3.635775163E2,1.225900629E0,-4.328661003E0,2.019704300E0
3.635875133E2,2.509408903E0,-1.883202220E0,3.449093589E0
3.635975093E2,4.028974244E0,2.492568630E0,4.108187059E0
3.636075063E2,5.553092519E0,8.455934544E0,3.034290941E0
3.636175023E2,6.108779735E0,1.327225333E1,1.854118170E0
3.636274992E2,7.597688416E0,1.671107570E1,5.214967918E-1
3.636374969E2,9.307507828E0,1.987033801E1,-1.460242707E0
3.636474929E2,9.054188905E0,1.730467568E1,-2.625087002E0
3.636574899E2,5.716520442E0,1.371282115E1,-2.953446752E0
3.636674859E2,4.569328891E0,1.069663553E1,-1.743685316E0
3.636774829E2,7.373777479E0,8.034290069E0,-8.079553950E-1
3.636874799E2,8.772899240E0,6.893952624E0,-1.134026545E0
3.636974759E2,7.606369193E0,5.634995053E0,-1.158033532E0
3.637074729E2,5.607283344E0,6.055607495E0,-1.229002284E0
3.637174689E2,2.365960624E0,6.647655036E0,-1.763885692E0
3.637274659E2,1.213630539E-1,5.456933888E0,-2.106546562E0
3.637374629E2,-1.050794354E0,4.055084401E0,-1.240065216E0
3.637474589E2,-2.071072674E0,2.838376472E0,1.234562840E-1
3.637574559E2,-2.980313247E0,1.558487039E0,8.067530613E-1
3.637674519E2,-3.301877071E0,2.130017871E-1,1.134793042E0
3.637774489E2,-3.300605009E0,-1.350423226E0,1.435947526E0
3.637874459E2,-3.288982498E0,-2.858642337E0,1.943636118E0
3.637974419E2,-3.336820908E0,-4.401749445E0,2.180151898E0
3.638074389E2,-3.473498405E0,-5.864579544E0,2.230056129E0
3.638174349E2,-3.476988023E0,-6.947994345E0,2.144612521E0
3.638274319E2,-3.505825029E0,-7.652914783E0,1.892581154E0
3.638374289E2,-3.984323151E0,-8.268689741E0,1.914666088E0
3.638474249E2,-4.629271330E0,-8.803378437E0,2.151546149E0
3.638574219E2,-5.186981390E0,-9.725362723E0,2.408276923E0
3.638674179E2,-5.866913753E0,-1.065403389E1,2.737249462E0
3.638774149E2,-6.498983731E0,-1.140353116E1,2.623193673E0
3.638874119E2,-7.477177302E0,-1.205187160E1,2.555622665E0
3.638974079E2,-8.470791149E0,-1.255243887E1,2.232859869E0
3.639074049E2,-9.097885147E0,-1.290448218E1,1.668574322E0
3.639174009E2,-9.421853054E0,-1.257416127E1,1.079320580E0
3.639273979E2,-8.326676579E0,-1.081700982E1,5.155198411E-1
3.639373949E2,-6.784441291E0,-8.590489501E0,6.427516723E-1
3.639473909E2,-6.631286341E0,-6.771065785E0,1.168246790E0
3.639573879E2,-7.064080287E0,-4.604217473E0,1.255037597E0
3.639673839E2,-7.331747693E0,-1.259268057E0,1.555379829E0
3.639773809E2,-6.286832129E0,4.484850073E0,1.943486429E0
3.639873779E2,-1.037848326E0,1.325538996E1,3.736074933E0
3.639973739E2,1.233541010E1,2.375728163E1,8.855979989E0
3.640073709E2,2.389835858E1,3.136122774E1,1.828833640E0
3.640173679E2,1.331189044E1,2.808888730E1,-7.287239272E0
3.640273639E2,3.118160771E0,1.761480732E1,-1.210650798E0
3.640373609E2,-8.039512217E-1,1.090551327E1,4.272752266E0
3.640473569E2,-4.029477689E0,9.389411532E0,4.863245618E0
3.640573539E2,-2.609597143E0,1.118468742E1,1.545378166E-1
3.640673509E2,7.850410339E-1,1.079352272E1,-2.011562637E0
3.640773469E2,3.334224452E0,9.799027115E0,-1.219896927E0
3.640873439E2,5.686607841E0,7.445392422E0,-1.069835227E0
3.640973399E2,7.012831196E0,4.264011848E0,-7.401194342E-1
3.641073369E2,6.632815973E0,1.180817134E0,6.446555257E-3
3.641173339E2,4.490774472E0,-1.595901033E0,1.741248196E-1
3.641273299E2,2.416519743E0,-3.139939018E0,-5.387852544E-1
3.641373269E2,6.093436056E-1,-4.146633672E0,-7.890560976E-1
3.641473229E2,-5.966300046E-1,-4.972536510E0,-9.818931037E-1
3.641573199E2,-1.094712498E0,-5.630380431E0,-1.192284109E0
3.641673169E2,-1.239094579E0,-6.156118793E0,-1.715084245E0
3.641773129E2,-1.098912553E0,-6.789626017E0,-2.563602945E0
3.641873099E2,-8.994304061E-1,-7.538846131E0,-3.196495627E0
3.641973059E2,-7.868536708E-1,-8.405446175E0,-3.111945473E0
3.642073029E2,-7.786234224E-1,-9.421214538E0,-2.438235717E0
3.642172999E2,-8.835888371E-1,-1.051241315E1,-1.351610795E0
3.642272959E2,-1.017913414E0,-1.169267480E1,-1.971268158E-2
3.642372929E2,-9.959267136E-1,-1.273420892E1,9.002180260E-1
3.642472889E2,-9.900350592E-1,-1.327397943E1,1.219387708E0
3.642572859E2,-9.796688229E-1,-1.303618954E1,1.328664567E0
3.642672829E2,-9.226067224E-1,-1.223611502E1,1.106235314E0
3.642772789E2,-8.924760202E-1,-1.124159018E1,7.430413610E-1
3.642872759E2,-6.928965166E-1,-1.013809896E1,1.851421799E-1
3.642972729E2,-7.718035224E-1,-9.356565968E0,-3.016736430E-1
3.643072689E2,-7.152197242E-1,-8.483051006E0,5.818794530E-2
3.643172659E2,-3.040745097E-1,-7.078808838E0,1.654644501E0
3.643272619E2,5.472698566E-1,-4.877184210E0,3.661489019E0
3.643372589E2,1.955480238E0,-9.815919721E-1,4.926116050E0
3.643472559E2,3.883641407E0,4.482155676E0,4.682094784E0
3.643572519E2,5.770222440E0,1.022718480E1,2.199048929E0
3.643672489E2,7.575149739E0,1.484343526E1,4.952427936E-1
3.643772449E2,9.131558093E0,1.775434294E1,-5.652047288E-1
3.643872419E2,9.046154830E0,1.775681631E1,-2.804557931E0
3.643972389E2,7.035305554E0,1.493978334E1,-2.747932325E0
3.644072349E2,3.639773338E0,1.247888440E1,-1.246382548E0
3.644172319E2,3.173583020E0,9.714564670E0,-1.617808942E0
3.644272279E2,5.419544452E0,7.806232286E0,-1.262224994E0
3.644372249E2,6.368574450E0,7.605474569E0,-1.613742642E0
3.644472219E2,6.422755335E0,7.109552913E0,-1.630884340E0
3.644572179E2,5.711245669E0,5.779942852E0,-2.188107619E0
3.644672149E2,3.918527357E0,4.406064690E0,-3.619255750E0
3.644772109E2,1.643492983E0,3.016694915E0,-3.292082400E0
3.644872079E2,1.876900676E-1,1.909405932E0,-1.848355154E0
3.644972049E2,-1.172747977E0,9.524313229E-1,-1.116642846E0
3.645072009E2,-2.416994537E0,2.510139513E-1,-3.585090908E-1
3.645171979E2,-3.507992884E0,-5.449031961E-1,2.715253991E-1
3.645271939E2,-4.167839769E0,-1.585026966E0,1.128413803E0
3.645371909E2,-4.201279995E0,-2.688609399E0,1.771437955E0
3.645471879E2,-3.743519608E0,-3.839736126E0,1.995398594E0
3.645571839E2,-3.392895122E0,-5.003610953E0,1.794836758E0
3.645671809E2,-3.295105703E0,-6.167374098E0,1.344291251E0
3.645771769E2,-3.489258990E0,-7.200389993E0,7.826076420E-1
3.645871739E2,-3.828614137E0,-8.167219500E0,2.417502075E-1
3.645971709E2,-4.177377454E0,-8.872162743E0,-4.522412002E-2
3.646071669E2,-4.465251961E0,-9.339741774E0,-9.454304516E-2
3.646171639E2,-4.884200284E0,-9.659928871E0,2.178515408E-1
3.646271599E2,-5.246549900E0,-9.400183858E0,1.030765302E0
3.646371565E2,-5.267376512E0,-9.046133196E0,1.916316172E0
3.646471535E2,-5.233504761E0,-8.798245166E0,2.490022168E0
3.646571495E2,-5.612068706E0,-8.034372514E0,2.330609527E0
3.646671465E2,-5.940500962E0,-6.995843865E0,2.449860567E0
3.646771435E2,-5.947181990E0,-5.206278956E0,3.494529378E0
3.646871395E2,-5.935699228E0,-3.033660611E0,4.629792609E0
3.646971365E2,-5.421724294E0,-6.119093639E-1,7.293682319E0
3.647071325E2,-3.886150739E0,2.367382082E0,1.049837165E1
3.647171295E2,-1.254132740E0,4.838313090E0,1.214045107E1
3.647271265E2,1.044912640E0,8.822985320E0,1.341833432E1
3.647371225E2,5.177307757E0,1.294857369E1,1.376703653E1
3.647471195E2,8.903433652E0,1.615764610E1,9.232590963E0
3.647571155E2,8.961239811E0,1.901296195E1,1.537049392E0
3.647671125E2,1.063121103E1,2.174131604E1,-1.063361307E1
3.647771095E2,1.013428190E1,2.117084531E1,-3.069355524E1
3.647871055E2,3.647510373E0,1.374454113E1,-2.085262347E1
3.647971025E2,2.174371925E0,8.111639376E0,-1.032985957E1
3.648070985E2,3.282793221E0,4.938844854E0,-4.635217071E0
3.648170955E2,2.815810313E0,1.630402529E0,-1.878581750E-1
3.648270925E2,2.519877466E0,-4.392539495E-1,9.978209192E-1
3.648370885E2,2.240170935E0,-1.655047374E0,1.119220811E0
3.648470855E2,1.874686920E0,-2.608692579E0,6.927746022E-1
3.648570815E2,1.640283154E0,-3.148039166E0,1.274915206E-1
3.648670785E2,9.955311495E-1,-3.885191796E0,-2.040736735E-1
3.648770755E2,2.875096402E-1,-4.875848706E0,-1.631975430E-1
3.648870715E2,-2.244754860E-1,-5.930584669E0,2.193290591E-1
3.648970685E2,-7.907973254E-1,-6.839248413E0,5.447342116E-1
3.649070645E2,-1.265974229E0,-7.635900555E0,5.667092174E-1
3.649170615E2,-1.631609102E0,-8.378814447E0,3.224388599E-2
3.649270585E2,-1.959022773E0,-8.987835286E0,-7.255558473E-1
3.649370545E2,-2.414522627E0,-9.558237020E0,-1.388128996E0
3.649470515E2,-2.852371783E0,-1.016181878E1,-1.689267619E0
3.649570485E2,-3.142118275E0,-1.068087494E1,-1.573028480E0
3.649670445E2,-3.204480000E0,-1.097630551E1,-1.262057179E0
3.649770415E2,-3.177840377E0,-1.112729583E1,-7.450153810E-1
3.649870375E2,-3.059181076E0,-1.101277928E1,-1.714467949E-1
3.649970345E2,-2.815200448E0,-1.049345882E1,3.693382072E-1
3.650070315E2,-2.638456076E0,-9.625581742E0,8.507184219E-1
3.650170275E2,-2.432784358E0,-8.456985288E0,1.271199886E0
3.650270245E2,-1.942565200E0,-6.795316527E0,1.811585523E0
3.650370205E2,-9.040558460E-1,-4.371230487E0,2.646585460E0
3.650470175E2,1.432820727E0,-1.220287009E0,4.174236038E0
3.650570145E2,5.276616282E0,2.684302924E0,6.647485467E0
3.650670105E2,9.193835033E0,6.465839959E0,8.363266701E0
3.650770075E2,8.242155662E0,1.096474557E1,5.854109520E0
3.650870035E2,5.571152229E0,1.366549847E1,3.531333507E0
3.650970005E2,7.624271028E0,1.616351787E1,4.367749640E0
3.651069975E2,9.217174194E0,1.602342794E1,2.497116594E0
3.651169935E2,8.904824120E0,1.241873059E1,-1.233072531E0
3.651269905E2,8.073161189E0,8.236962165E0,-5.775791329E0
3.651369865E2,7.614452384E0,6.594031976E0,-1.180607570E1
3.651469835E2,7.623338982E0,6.196109655E0,-1.090416374E1
3.651569805E2,7.276400288E0,5.443093529E0,-4.888717259E0
3.651669765E2,6.338147879E0,4.497775928E0,-1.983382566E0
3.651769735E2,3.999041762E0,3.377299721E0,-1.314190369E0
3.651869705E2,1.929412766E0,2.955288041E0,-9.625803351E-1
3.651969665E2,8.333776268E-1,2.912171842E0,-7.397131258E-1
3.652069635E2,4.628538966E-2,2.576766781E0,-8.349291855E-1
3.652169595E2,-8.802532929E-1,1.989899873E0,-9.900242418E-1
3.652269565E2,-1.736325133E0,1.286237170E0,-1.099644917E0
3.652369535E2,-2.550839642E0,4.415712011E-1,-1.316329865E0
3.652469495E2,-3.290811507E0,-1.242012924E-1,-1.260376689E0
3.652569465E2,-3.549573019E0,-1.094056733E0,-4.816632930E-1
3.652669425E2,-3.681276874E0,-2.730007685E0,5.087199678E-1
3.652769395E2,-3.859542107E0,-4.017914236E0,1.283611186E0
3.652869365E2,-3.878502289E0,-5.288429412E0,1.699203207E0
3.652969325E2,-3.538791339E0,-6.507960377E0,1.665004597E0
3.653069295E2,-3.305909311E0,-7.529849020E0,1.350905036E0
3.653169255E2,-3.224612840E0,-8.350933753E0,8.907858825E-1
3.653269225E2,-3.382089175E0,-8.870285202E0,2.204955786E-1
3.653369195E2,-3.714503970E0,-9.166389956E0,2.291729929E-1
3.653469155E2,-4.243850648E0,-9.257646866E0,5.739049472E-1
3.653569125E2,-4.853769620E0,-9.478176944E0,7.891361314E-1
3.653669085E2,-5.226555930E0,-9.739860309E0,1.260547282E0
3.653769055E2,-5.838999145E0,-1.021993426E1,1.560237111E0
3.653869025E2,-6.785799599E0,-1.066630602E1,1.823893619E0
3.653968985E2,-7.559504929E0,-1.068363249E1,1.878160605E0
3.654068955E2,-8.351057130E0,-1.023507387E1,1.943206201E0
3.654168915E2,-9.081919910E0,-8.938391815E0,1.793930440E0
3.654268885E2,-9.529105607E0,-6.935623391E0,2.502931650E0
3.654368855E2,-9.141749790E0,-4.753891575E0,4.022211354E0
3.654468815E2,-7.200635576E0,-2.485463678E0,5.149269773E0
3.654568785E2,-3.860603377E0,1.587916660E-1,8.308429758E0
3.654668745E2,1.435197912E0,5.496894929E0,1.252791330E1
3.654768715E2,1.128009293E1,1.358237328E1,1.678349230E1
3.654868685E2,2.066759183E1,2.266972291E1,1.629529774E1
3.654968645E2,1.680688701E1,2.640983827E1,6.600123020E0
3.655068615E2,1.535596476E1,2.595755614E1,-4.237810182E0
3.655168575E2,1.561074432E1,2.053144760E1,-1.455230006E1
3.655268545E2,7.395282369E0,1.098330229E1,-2.157858335E1
3.655368515E2,3.727871874E-1,5.238248023E0,-2.140034619E1
3.655468475E2,7.782410145E-2,3.597206485E0,-1.767731639E1
3.655568445E2,2.607979218E0,3.548016783E0,-1.356221442E1
3.655668415E2,6.135751187E0,3.605966783E0,-7.676805337E0
3.655768375E2,5.220596448E0,9.311825413E-1,-2.666381793E0
3.655868345E2,2.290261108E0,-2.122035837E0,-2.065309659E0
3.655968305E2,1.655096198E0,-2.614219367E0,-1.447762409E0
3.656068275E2,1.413910539E0,-2.468352386E0,-1.333297901E0
3.656168245E2,7.797297156E-1,-2.997097971E0,-1.375665071E0
3.656268205E2,8.277201533E-2,-3.797211081E0,-1.053309242E0
3.656368174E2,-6.020872110E-1,-4.857871442E0,-8.202421492E-1
3.656468134E2,-1.268474206E0,-5.904327747E0,-8.131676030E-1
3.656568104E2,-1.875539152E0,-6.885085321E0,-8.533052301E-1
3.656668074E2,-2.398779876E0,-7.876646211E0,-8.939878178E-1
3.656768034E2,-2.833409555E0,-8.713133095E0,-8.204941642E-1
3.656868004E2,-3.163257714E0,-9.278407406E0,-5.849998927E-1
3.656967964E2,-3.377955194E0,-9.654036047E0,-2.665219367E-1
3.657067934E2,-3.494214505E0,-9.841965559E0,5.467263579E-2
3.657167904E2,-3.475278590E0,-9.828711090E0,4.595654225E-1
3.657267864E2,-3.199190901E0,-9.504477720E0,1.044242549E0
3.657367834E2,-2.781196550E0,-9.095999420E0,1.756867279E0
3.657467794E2,-2.431743846E0,-8.863232875E0,2.252097208E0
3.657567764E2,-2.449669363E0,-8.741308488E0,2.693047435E0
3.657667734E2,-2.386216840E0,-8.374431374E0,2.982738379E0
3.657767694E2,-1.943004034E0,-6.904922000E0,3.520891550E0
3.657867664E2,-7.075835529E-1,-4.250513551E0,4.469334487E0
3.657967624E2,1.335756655E0,-6.740179038E-1,5.676031398E0
3.658067594E2,4.737452129E0,3.286916385E0,7.560131750E0
3.658167564E2,6.895209775E0,6.875235102E0,8.252691175E0
3.658267524E2,7.072456423E0,9.493815907E0,6.422463559E0
3.658367494E2,7.485382699E0,1.183637714E1,4.883482246E0
3.658467464E2,8.860177120E0,1.276812628E1,2.875357772E0
3.658567424E2,9.731735018E0,1.201186729E1,1.432825843E-1
3.658667394E2,8.803911703E0,9.484759154E0,-1.913331753E0
3.658767354E2,7.887411520E0,7.214198193E0,-3.240022885E0
3.658867324E2,7.235690804E0,6.460307908E0,-4.886789432E0
3.658967294E2,7.352895318E0,6.805943842E0,-6.412702217E0
3.659067254E2,7.781689183E0,7.074242747E0,-8.185307277E0
3.659167224E2,7.268026491E0,6.337685364E0,-9.238377952E0
3.659267184E2,5.640544646E0,4.975695761E0,-9.239490092E0
3.659367154E2,3.754232876E0,3.447903095E0,-7.960340917E0
3.659467124E2,1.897683434E0,1.718225369E0,-5.685624340E0
3.659567084E2,3.994931754E-1,8.603066862E-2,-3.777137005E0
3.659667054E2,-5.219253927E-1,-1.214461429E0,-2.175517395E0
3.659767014E2,-1.446372819E0,-2.393854181E0,-9.857996285E-1
3.659866984E2,-2.288937298E0,-3.302167677E0,-3.311313307E-1
3.659966954E2,-2.894138736E0,-3.875012963E0,7.617167374E-2
3.660066914E2,-3.012614435E0,-4.209843242E0,4.973822898E-1
3.660166884E2,-2.856049389E0,-4.727997766E0,1.588239427E0
3.660266844E2,-2.821413699E0,-5.524611316E0,2.703188261E0
3.660366814E2,-2.807128074E0,-6.173321301E0,3.359594936E0
3.660466784E2,-2.906664349E0,-7.076061231E0,3.578047498E0
3.660566744E2,-3.088799855E0,-7.762451259E0,3.216832243E0
3.660666714E2,-3.193759714E0,-7.869777487E0,2.919872625E0
3.660766674E2,-3.352423911E0,-7.776725482E0,2.802225477E0
3.660866644E2,-3.834332422E0,-7.962717810E0,2.872378616E0
3.660966614E2,-4.489476683E0,-8.351538940E0,3.076479771E0
3.661066574E2,-5.143307952E0,-8.846302262E0,3.012715300E0
3.661166544E2,-5.873644482E0,-9.018957676E0,3.088449022E0
3.661266504E2,-6.688449891E0,-8.841183025E0,3.280210213E0
3.661366474E2,-7.743300458E0,-8.467201543E0,3.566810319E0
3.661466444E2,-8.612513623E0,-7.623758812E0,4.086239535E0
3.661566404E2,-9.206293695E0,-6.137600661E0,4.919135059E0
3.661666374E2,-9.471436273E0,-3.938454668E0,5.722230833E0
3.661766334E2,-9.442633474E0,-1.157207832E0,7.625017133E0
3.661866304E2,-7.976143602E0,2.026142669E0,1.028238018E1
3.661966274E2,-4.381507553E0,6.417686384E0,1.164385991E1
3.662066234E2,1.961890540E0,1.222275063E1,1.120210159E1
3.662166204E2,1.418929555E1,1.927298880E1,9.430713340E0
3.662266174E2,2.079611130E1,2.242531398E1,4.666973884E0
3.662366134E2,1.582243692E1,2.199522320E1,-2.025284590E0
3.662466104E2,1.286664134E1,2.026401467E1,-1.005657241E1
3.662566064E2,1.219892790E1,1.595125576E1,-2.074587436E1
3.662666034E2,6.985545748E0,1.006864106E1,-2.090416082E1
3.662766004E2,5.662249510E0,6.760441394E0,-1.559029544E1
3.662865964E2,7.151337116E0,4.506342684E0,-1.365735680E1
3.662965934E2,7.440107124E0,1.476710220E0,-1.000001931E1
3.663065894E2,6.155332342E0,-6.529287511E-1,-3.567745289E0
3.663165864E2,4.073021904E0,-1.744978135E0,-2.082294066E0
3.663265834E2,3.259151466E0,-2.024331787E0,-1.627190069E0
3.663365794E2,2.917339319E0,-1.934305716E0,-1.574918300E0
3.663465764E2,2.498457653E0,-2.019269852E0,-1.307790592E0
3.663565724E2,1.769750449E0,-2.803778497E0,-9.695104551E-1
3.663665694E2,5.839836466E-1,-4.058572850E0,-6.681239104E-1
3.663765664E2,-2.433991224E-2,-5.475254384E0,1.441595570E-1
3.663865624E2,-2.779058808E-1,-6.369820492E0,1.104526173E0
3.663965594E2,-1.087605500E0,-7.419933060E0,2.594018991E0
3.664065554E2,-2.092078212E0,-8.586744359E0,3.340064067E0
3.664165524E2,-2.493479919E0,-9.391166282E0,2.975549812E0
3.664265494E2,-2.833618300E0,-1.023909909E1,2.181080436E0
3.664365454E2,-2.866711202E0,-1.092869515E1,7.400598657E-1
3.664465424E2,-2.834481642E0,-1.139760325E1,-1.034668318E0
3.664565384E2,-3.063592508E0,-1.182654797E1,-2.323303431E0
3.664665354E2,-3.525614053E0,-1.221358219E1,-2.726395276E0
3.664765324E2,-3.383824044E0,-1.208755482E1,-1.919433907E0
3.664865284E2,-2.490632032E0,-1.126378621E1,-7.196191692E-1
3.664965254E2,-1.649350724E0,-1.006289792E1,3.452044094E-1
3.665065214E2,-9.932229611E-1,-8.657953506E0,1.352052845E0
3.665165184E2,-2.923689687E-1,-7.343490071E0,2.439249040E0
3.665265154E2,3.936494681E-1,-5.932472734E0,3.398033363E0
3.665365114E2,1.673752032E0,-3.817911978E0,4.315086107E0
